x,y,v_x,v_y
2.60695581996e+12,677382898577.0,-6987.21713294,16.744673322
2.60635205831e+12,677384328142.0,-6988.74713708,16.3470755714
2.60574816444e+12,677385723344.0,-6990.27778239,15.9492182084
2.60514413829e+12,677387084159.0,-6991.80906941,15.5511009708
2.60453997981e+12,677388410567.0,-6993.3409987,15.1527235958
2.60393568895e+12,677389702543.0,-6994.87357079,14.7540858206
2.60333126564e+12,677390960065.0,-6996.40678623,14.3551873818
2.60272670984e+12,677392183111.0,-6997.94064557,13.9560280156
2.60212202148e+12,677393371659.0,-6999.47514935,13.556607458
2.60151720051e+12,677394525686.0,-7001.01029812,13.1569254446
2.60091224688e+12,677395645168.0,-7002.54609243,12.7569817104
2.60030716053e+12,677396730085.0,-7004.08253283,12.3567759904
2.5997019414e+12,677397780412.0,-7005.61961986,11.9563080189
2.59909658944e+12,677398796127.0,-7007.15735407,11.5555775301
2.59849110459e+12,677399777208.0,-7008.69573602,11.1545842576
2.5978854868e+12,677400723632.0,-7010.23476626,10.7533279347
2.59727973601e+12,677401635375.0,-7011.77444534,10.3518082945
2.59667385216e+12,677402512417.0,-7013.3147738,9.95002506942
2.59606783519e+12,677403354732.0,-7014.85575221,9.54797799178
2.59546168506e+12,677404162299.0,-7016.39738113,9.14566679339
2.59485540171e+12,677404935096.0,-7017.93966109,8.7430912057
2.59424898507e+12,677405673098.0,-7019.48259266,8.34025095979
2.5936424351e+12,677406376283.0,-7021.02617639,7.93714578637
2.59303575173e+12,677407044629.0,-7022.57041285,7.53377541578
2.59242893491e+12,677407678112.0,-7024.11530258,7.13013957797
2.59182198459e+12,677408276710.0,-7025.66084615,6.72623800251
2.5912149007e+12,677408840398.0,-7027.20704412,6.3220704186
2.59060768319e+12,677409369156.0,-7028.75389704,5.91763655505
2.59000033201e+12,677409862958.0,-7030.30140547,5.51293614031
2.58939284709e+12,677410321783.0,-7031.84956997,5.10796890242
2.58878522838e+12,677410745608.0,-7033.39839112,4.70273456905
2.58817747583e+12,677411134408.0,-7034.94786946,4.29723286751
2.58756958937e+12,677411488162.0,-7036.49800556,3.89146352469
2.58696156895e+12,677411806845.0,-7038.04879998,3.48542626712
2.58635341452e+12,677412090436.0,-7039.6002533,3.07912082094
2.58574512601e+12,677412338910.0,-7041.15236607,2.67254691191
2.58513670337e+12,677412552244.0,-7042.70513885,2.26570426538
2.58452814654e+12,677412730416.0,-7044.25857222,1.85859260635
2.58391945547e+12,677412873401.0,-7045.81266675,1.45121165941
2.5833106301e+12,677412981177.0,-7047.36742299,1.04356114877
2.58270167036e+12,677413053721.0,-7048.92284152,0.635640798233
2.58209257621e+12,677413091008.0,-7050.47892291,0.227450331242
2.58148334758e+12,677413093016.0,-7052.03566772,-0.181010529168
2.58087398443e+12,677413059722.0,-7053.59307654,-0.589742060349
2.58026448668e+12,677412991101.0,-7055.15114992,-0.998744540045
2.57965485429e+12,677412887131.0,-7056.70988844,-1.40801824639
2.57904508719e+12,677412747788.0,-7058.26929267,-1.81756345791
2.57843518534e+12,677412573048.0,-7059.82936319,-2.22738045353
2.57782514866e+12,677412362889.0,-7061.39010057,-2.63746951257
2.57721497711e+12,677412117286.0,-7062.95150539,-3.04783091474
2.57660467062e+12,677411836216.0,-7064.51357821,-3.45846494013
2.57599422914e+12,677411519655.0,-7066.07631962,-3.86937186926
2.57538365261e+12,677411167580.0,-7067.6397302,-4.28055198303
2.57477294098e+12,677410779968.0,-7069.20381051,-4.69200556273
2.57416209418e+12,677410356794.0,-7070.76856115,-5.10373289005
2.57355111215e+12,677409898035.0,-7072.33398268,-5.5157342471
2.57293999484e+12,677409403667.0,-7073.90007569,-5.92800991637
2.5723287422e+12,677408873667.0,-7075.46684075,-6.34056018075
2.57171735415e+12,677408308010.0,-7077.03427846,-6.75338532355
2.57110583066e+12,677407706674.0,-7078.60238939,-7.16648562845
2.57049417164e+12,677407069634.0,-7080.17117412,-7.57986137957
2.56988237706e+12,677406396866.0,-7081.74063324,-7.99351286141
2.56927044684e+12,677405688347.0,-7083.31076733,-8.40744035887
2.56865838094e+12,677404944052.0,-7084.88157697,-8.82164415728
2.56804617929e+12,677404163959.0,-7086.45306276,-9.23612454235
2.56743384183e+12,677403348042.0,-7088.02522527,-9.65088180021
2.56682136851e+12,677402496278.0,-7089.5980651,-10.0659162174
2.56620875926e+12,677401608644.0,-7091.17158283,-10.4812280808
2.56559601404e+12,677400685114.0,-7092.74577905,-10.8968176779
2.56498313277e+12,677399725666.0,-7094.32065435,-11.3126852964
2.56437011541e+12,677398730274.0,-7095.89620932,-11.7288312244
2.56375696189e+12,677397698916.0,-7097.47244455,-12.1452557505
2.56314367215e+12,677396631566.0,-7099.04936063,-12.5619591637
2.56253024614e+12,677395528201.0,-7100.62695815,-12.9789417535
2.56191668379e+12,677394388797.0,-7102.20523771,-13.3962038096
2.56130298505e+12,677393213329.0,-7103.7841999,-13.8137456223
2.56068914986e+12,677392001773.0,-7105.36384531,-14.2315674822
2.56007517816e+12,677390754106.0,-7106.94417455,-14.6496696804
2.55946106989e+12,677389470302.0,-7108.52518819,-15.0680525084
2.55884682499e+12,677388150338.0,-7110.10688685,-15.486716258
2.5582324434e+12,677386794190.0,-7111.68927112,-15.9056612216
2.55761792506e+12,677385401832.0,-7113.2723416,-16.3248876919
2.55700326992e+12,677383973241.0,-7114.85609888,-16.7443959621
2.55638847791e+12,677382508392.0,-7116.44054356,-17.1641863257
2.55577354898e+12,677381007261.0,-7118.02567626,-17.5842590767
2.55515848305e+12,677379469824.0,-7119.61149755,-18.0046145095
2.55454328009e+12,677377896056.0,-7121.19800806,-18.425252919
2.55392794002e+12,677376285932.0,-7122.78520837,-18.8461746004
2.55331246278e+12,677374639429.0,-7124.37309911,-19.2673798494
2.55269684833e+12,677372956521.0,-7125.96168085,-19.6888689621
2.55208109659e+12,677371237184.0,-7127.55095423,-20.1106422351
2.5514652075e+12,677369481394.0,-7129.14091983,-20.5326999652
2.55084918102e+12,677367689125.0,-7130.73157826,-20.9550424499
2.55023301707e+12,677365860354.0,-7132.32293014,-21.3776699871
2.54961671559e+12,677363995056.0,-7133.91497607,-21.8005828748
2.54900027654e+12,677362093205.0,-7135.50771665,-22.2237814119
2.54838369984e+12,677360154778.0,-7137.1011525,-22.6472658974
2.54776698544e+12,677358179749.0,-7138.69528424,-23.0710366308
2.54715013327e+12,677356168095.0,-7140.29011246,-23.4950939121
2.54653314329e+12,677354119789.0,-7141.88563778,-23.9194380416
2.54591601542e+12,677352034807.0,-7143.48186081,-24.3440693204
2.5452987496e+12,677349913125.0,-7145.07878217,-24.7689880494
2.54468134578e+12,677347754718.0,-7146.67640247,-25.1941945306
2.5440638039e+12,677345559560.0,-7148.27472233,-25.6196890659
2.54344612389e+12,677343327627.0,-7149.87374236,-26.0454719581
2.5428283057e+12,677341058894.0,-7151.47346317,-26.47154351
2.54221034926e+12,677338753336.0,-7153.07388539,-26.8979040251
2.54159225451e+12,677336410928.0,-7154.67500963,-27.3245538074
2.54097402139e+12,677334031645.0,-7156.27683651,-27.751493161
2.54035564985e+12,677331615462.0,-7157.87936666,-28.1787223909
2.53973713982e+12,677329162354.0,-7159.48260068,-28.6062418021
2.53911849124e+12,677326672295.0,-7161.0865392,-29.0340517004
2.53849970404e+12,677324145261.0,-7162.69118285,-29.4621523918
2.53788077818e+12,677321581227.0,-7164.29653225,-29.8905441829
2.53726171358e+12,677318980167.0,-7165.90258801,-30.3192273806
2.53664251019e+12,677316342056.0,-7167.50935077,-30.7482022923
2.53602316795e+12,677313666869.0,-7169.11682115,-31.177469226
2.53540368679e+12,677310954581.0,-7170.72499977,-31.6070284899
2.53478406665e+12,677308205166.0,-7172.33388726,-32.0368803928
2.53416430747e+12,677305418599.0,-7173.94348425,-32.4670252439
2.53354440919e+12,677302594856.0,-7175.55379137,-32.8974633528
2.53292437175e+12,677299733909.0,-7177.16480925,-33.3281950297
2.53230419509e+12,677296835735.0,-7178.77653851,-33.7592205852
2.53168387915e+12,677293900307.0,-7180.38897978,-34.1905403302
2.53106342386e+12,677290927601.0,-7182.00213371,-34.6221545763
2.53044282916e+12,677287917591.0,-7183.61600091,-35.0540636352
2.52982209499e+12,677284870250.0,-7185.23058203,-35.4862678195
2.52920122129e+12,677281785555.0,-7186.84587769,-35.9187674419
2.528580208e+12,677278663479.0,-7188.46188853,-36.3515628157
2.52795905506e+12,677275503996.0,-7190.07861519,-36.7846542547
2.5273377624e+12,677272307082.0,-7191.69605831,-37.2180420731
2.52671632996e+12,677269072710.0,-7193.31421851,-37.6517265854
2.52609475768e+12,677265800855.0,-7194.93309644,-38.0857081069
2.5254730455e+12,677262491491.0,-7196.55269274,-38.5199869531
2.52485119335e+12,677259144593.0,-7198.17300804,-38.9545634401
2.52422920118e+12,677255760134.0,-7199.79404299,-39.3894378843
2.52360706892e+12,677252338089.0,-7201.41579823,-39.8246106027
2.52298479651e+12,677248878433.0,-7203.03827439,-40.2600819128
2.52236238389e+12,677245381139.0,-7204.66147213,-40.6958521324
2.52173983099e+12,677241846181.0,-7206.28539208,-41.1319215799
2.52111713775e+12,677238273534.0,-7207.9100349,-41.5682905742
2.52049430411e+12,677234663172.0,-7209.53540122,-42.0049594344
2.51987133001e+12,677231015068.0,-7211.16149169,-42.4419284804
2.51924821539e+12,677227329198.0,-7212.78830695,-42.8791980324
2.51862496017e+12,677223605534.0,-7214.41584767,-43.3167684111
2.51800156431e+12,677219844052.0,-7216.04411448,-43.7546399376
2.51737802773e+12,677216044724.0,-7217.67310803,-44.1928129337
2.51675435037e+12,677212207525.0,-7219.30282898,-44.6312877214
2.51613053218e+12,677208332429.0,-7220.93327797,-45.0700646232
2.51550657308e+12,677204419409.0,-7222.56445566,-45.5091439624
2.51488247302e+12,677200468440.0,-7224.1963627,-45.9485260623
2.51425823193e+12,677196479495.0,-7225.82899975,-46.388211247
2.51363384975e+12,677192452548.0,-7227.46236745,-46.8281998411
2.51300932641e+12,677188387573.0,-7229.09646646,-47.2684921694
2.51238466186e+12,677184284544.0,-7230.73129745,-47.7090885574
2.51175985602e+12,677180143434.0,-7232.36686106,-48.149989331
2.51113490884e+12,677175964217.0,-7234.00315795,-48.5911948166
2.51050982026e+12,677171746867.0,-7235.64018879,-49.0327053412
2.5098845902e+12,677167491357.0,-7237.27795423,-49.4745212321
2.5092592186e+12,677163197661.0,-7238.91645493,-49.9166428171
2.50863370541e+12,677158865752.0,-7240.55569156,-50.3590704246
2.50800805056e+12,677154495604.0,-7242.19566477,-50.8018043833
2.50738225398e+12,677150087191.0,-7243.83637523,-51.2448450227
2.50675631561e+12,677145640486.0,-7245.4778236,-51.6881926725
2.50613023539e+12,677141155463.0,-7247.12001055,-52.1318476629
2.50550401325e+12,677136632094.0,-7248.76293674,-52.5758103248
2.50487764913e+12,677132070354.0,-7250.40660285,-53.0200809894
2.50425114297e+12,677127470215.0,-7252.05100953,-53.4646599885
2.5036244947e+12,677122831652.0,-7253.69615745,-53.9095476542
2.50299770425e+12,677118154637.0,-7255.34204728,-54.3547443194
2.50237077157e+12,677113439143.0,-7256.9886797,-54.8002503172
2.50174369659e+12,677108685144.0,-7258.63605538,-55.2460659814
2.50111647924e+12,677103892614.0,-7260.28417497,-55.6921916461
2.50048911946e+12,677099061525.0,-7261.93303917,-56.1386276462
2.49986161719e+12,677094191850.0,-7263.58264864,-56.5853743168
2.49923397236e+12,677089283563.0,-7265.23300405,-57.0324319936
2.4986061849e+12,677084336637.0,-7266.88410608,-57.4798010128
2.49797825476e+12,677079351045.0,-7268.53595541,-57.9274817111
2.49735018187e+12,677074326759.0,-7270.18855272,-58.3754744258
2.49672196616e+12,677069263754.0,-7271.84189867,-58.8237794945
2.49609360757e+12,677064162001.0,-7273.49599395,-59.2723972555
2.49546510603e+12,677059021474.0,-7275.15083924,-59.7213280474
2.49483646148e+12,677053842147.0,-7276.80643522,-60.1705722095
2.49420767386e+12,677048623990.0,-7278.46278257,-60.6201300815
2.49357874309e+12,677043366979.0,-7280.11988198,-61.0700020036
2.49294966912e+12,677038071085.0,-7281.77773412,-61.5201883166
2.49232045188e+12,677032736281.0,-7283.43633967,-61.9706893618
2.4916910913e+12,677027362541.0,-7285.09569934,-62.4215054808
2.49106158732e+12,677021949836.0,-7286.75581379,-62.8726370159
2.49043193987e+12,677016498140.0,-7288.41668372,-63.3240843099
2.48980214889e+12,677011007425.0,-7290.07830981,-63.7758477062
2.48917221432e+12,677005477664.0,-7291.74069276,-64.2279275485
2.48854213608e+12,676999908830.0,-7293.40383324,-64.680324181
2.48791191411e+12,676994300895.0,-7295.06773196,-65.1330379488
2.48728154835e+12,676988653832.0,-7296.7323896,-65.586069197
2.48665103873e+12,676982967613.0,-7298.39780686,-66.0394182716
2.48602038519e+12,676977242212.0,-7300.06398442,-66.493085519
2.48538958766e+12,676971477599.0,-7301.73092299,-66.947071286
2.48475864607e+12,676965673748.0,-7303.39862325,-67.4013759201
2.48412756035e+12,676959830632.0,-7305.0670859,-67.8559997692
2.48349633045e+12,676953948222.0,-7306.73631165,-68.3109431818
2.4828649563e+12,676948026492.0,-7308.40630117,-68.7662065068
2.48223343782e+12,676942065413.0,-7310.07705519,-69.2217900939
2.48160177496e+12,676936064957.0,-7311.74857438,-69.6776942929
2.48096996764e+12,676930025098.0,-7313.42085946,-70.1339194546
2.48033801581e+12,676923945807.0,-7315.09391113,-70.5904659299
2.47970591939e+12,676917827056.0,-7316.76773008,-71.0473340705
2.47907367833e+12,676911668818.0,-7318.44231702,-71.5045242285
2.47844129254e+12,676905471065.0,-7320.11767266,-71.9620367567
2.47780876197e+12,676899233769.0,-7321.79379769,-72.4198720082
2.47717608655e+12,676892956902.0,-7323.47069283,-72.8780303368
2.47654326621e+12,676886640436.0,-7325.14835878,-73.3365120967
2.47591030089e+12,676880284343.0,-7326.82679625,-73.7953176427
2.47527719052e+12,676873888596.0,-7328.50600594,-74.2544473303
2.47464393503e+12,676867453165.0,-7330.18598857,-74.7139015152
2.47401053436e+12,676860978024.0,-7331.86674485,-75.1736805539
2.47337698844e+12,676854463144.0,-7333.54827549,-75.6337848034
2.47274329719e+12,676847908497.0,-7335.2305812,-76.0942146211
2.47210946057e+12,676841314054.0,-7336.91366269,-76.5549703651
2.47147547849e+12,676834679789.0,-7338.59752068,-77.0160523939
2.47084135089e+12,676828005671.0,-7340.28215589,-77.4774610667
2.47020707771e+12,676821291674.0,-7341.96756902,-77.9391967432
2.46957265888e+12,676814537769.0,-7343.6537608,-78.4012597835
2.46893809432e+12,676807743927.0,-7345.34073195,-78.8636505483
2.46830338398e+12,676800910120.0,-7347.02848318,-79.3263693991
2.46766852778e+12,676794036321.0,-7348.71701521,-79.7894166976
2.46703352565e+12,676787122500.0,-7350.40632877,-80.2527928062
2.46639837754e+12,676780168629.0,-7352.09642457,-80.7164980879
2.46576308337e+12,676773174679.0,-7353.78730334,-81.1805329062
2.46512764307e+12,676766140623.0,-7355.4789658,-81.6448976251
2.46449205658e+12,676759066431.0,-7357.17141268,-82.1095926092
2.46385632383e+12,676751952076.0,-7358.8646447,-82.5746182237
2.46322044475e+12,676744797528.0,-7360.5586626,-83.0399748343
2.46258441927e+12,676737602759.0,-7362.25346709,-83.5056628072
2.46194824732e+12,676730367740.0,-7363.9490589,-83.9716825093
2.46131192885e+12,676723092442.0,-7365.64543877,-84.4380343079
2.46067546377e+12,676715776838.0,-7367.34260742,-84.9047185711
2.46003885202e+12,676708420897.0,-7369.0405656,-85.3717356672
2.45940209354e+12,676701024592.0,-7370.73931402,-85.8390859654
2.45876518825e+12,676693587894.0,-7372.43885342,-86.3067698353
2.45812813608e+12,676686110773.0,-7374.13918454,-86.7747876471
2.45749093697e+12,676678593201.0,-7375.84030812,-87.2431397715
2.45685359085e+12,676671035149.0,-7377.54222488,-87.7118265798
2.45621609765e+12,676663436588.0,-7379.24493557,-88.180848444
2.45557845731e+12,676655797488.0,-7380.94844092,-88.6502057365
2.45494066974e+12,676648117822.0,-7382.65274167,-89.1198988302
2.45430273489e+12,676640397560.0,-7384.35783857,-89.5899280989
2.45366465268e+12,676632636673.0,-7386.06373236,-90.0602939167
2.45302642305e+12,676624835132.0,-7387.77042377,-90.5309966583
2.45238804593e+12,676616992907.0,-7389.47791356,-91.002036699
2.45174952125e+12,676609109970.0,-7391.18620245,-91.4734144147
2.45111084893e+12,676601186291.0,-7392.89529121,-91.9451301819
2.45047202892e+12,676593221842.0,-7394.60518058,-92.4171843776
2.44983306113e+12,676585216592.0,-7396.3158713,-92.8895773794
2.44919394551e+12,676577170513.0,-7398.02736412,-93.3623095656
2.44855468198e+12,676569083575.0,-7399.73965979,-93.8353813149
2.44791527047e+12,676560955749.0,-7401.45275907,-94.3087930066
2.44727571092e+12,676552787006.0,-7403.1666627,-94.7825450208
2.44663600325e+12,676544577316.0,-7404.88137143,-95.2566377379
2.4459961474e+12,676536326649.0,-7406.59688602,-95.731071539
2.44535614329e+12,676528034977.0,-7408.31320722,-96.2058468059
2.44471599085e+12,676519702269.0,-7410.03033579,-96.6809639208
2.44407569002e+12,676511328496.0,-7411.74827249,-97.1564232666
2.44343524073e+12,676502913629.0,-7413.46701807,-97.6322252268
2.4427946429e+12,676494457638.0,-7415.18657329,-98.1083701854
2.44215389646e+12,676485960493.0,-7416.9069389,-98.5848585271
2.44151300136e+12,676477422165.0,-7418.62811568,-99.061690637
2.4408719575e+12,676468842623.0,-7420.35010438,-99.5388669011
2.44023076483e+12,676460221838.0,-7422.07290577,-100.016387706
2.43958942328e+12,676451559781.0,-7423.7965206,-100.494253438
